1,VT1300CR-STATELINE,6,

1,CBR1000S/CBR1000RR,6,

2,GSF1250S,6,

2,GSX650F,6,

2,GSX1300RR,6,

2,GSX-R1000AL,6,

2,DR-Z400SM,6,

2,GSX600F,6,

2,GSF600S,6,

2,SV650/SV650S,6,

2,RM125,6,

2,RM250,6,

2,RM-Z250,6,

2,RM-Z450,6,

2,DR650SE,6,

2,GSX-R600,6,

2,GSX-R750,6,

2,GSX-R1000,6,

2,VZ800,6,

2,VZR1800,6,

2,GS500FK,6,

2,DL1000K,6,

3,YZF-R6,6,

3,YZF-R1,6,

3,FZ6R,6,

3,XVS13A,6,

3,FJR13A,6,

3,XVS95C,6,

3,FZ09,6,

3,XVS65,6,

3,YFZ450R,6,

3,XV19C,6,

3,XVS13C,6,

3,FZ07,6,

3,SR400,6,

3,YFZR3,6,

4,Trophy,6,

4,Daytona,6,

4,Trident,6,

4,Sprint,6,

4,Tiger,6,

4,Legend,6,

4,Adventurer,6,

4,Thunderbird,6,

4,Speed Triple,6,

4,Speed Four,6,

4,America,6,

4,Bonneville,6,

4,SpeedMaster,6,

4,Scrambler,6,

4,Thruxton,6,

4,Rocket III,6,

4,Street Triple,6,

4,TT600,6,

4,Street Twin,6,

4,Explorer,6,

4,Street Cup,6,

5,Switchback,6,

5,V-Rod,6,

5,Softail,6,

5,Fat Boy,6,

5,Road King,6,

5,Street Glide,6,

5,Road Glide Special,6,

5,Dyna Street Bob,6,

5,Dyna Fat Bob,6,

5,Dyna Wide Glide,6,

5,Sportster 1200,6,

5,Sportster XL883,6,

5,Electra Glide,6,

6,Multistrada,6,

6,Monster,6,

6,Hypermotard,6,

6,Streetfighter,6,

6,Diavel,6,

6,Scrambler 800,6,

6,Superbike,6,

7,Cross Roads,6,

7,Cross Country,6,

7,Vegas,6,

7,Gunner,6,

7,Judge,6,

7,Boardwalk,6,

7,Vision Tour,6,

7,Cross Country Tour,6,

7,Magnum,6,

7,High-Ball,6,

7,Jackpot,6,

7,Ness Magnum,6,

7,Hammer,6,

7,Cross Country LE,6,

7,Magnum X-1,6,

8,Vulcan 2000,6,

8,Vulcan 1600,6,

8,Vulcan 1500,6,

8,Z1000,6,

8,Ninja ZX-6R,6,

8,ZZR600,6,

8,Vulcan 500,6,

8,Ninja 250R,6,

8,KLR650,6,

8,Ninja ZX-10R,6,

8,Ninja ZX-14,6,

8,Vulcan 900,6,

8,Versys,6,

8,KLX250,6,

8,ER-6n,6,

8,Ninja ZX-14R,6,

8,Ninja 650,6,

8,Ninja 300,6,

8,Ninja H2,6,

8,KX85,6,

8,KX65,6,

8,KX250F,6,

8,KX450F,6,

1,CBR300R,5,

1,CBR500R,5,

1,CBR600RR,5,

1,CBR650F,5,

1,NC700X,5,

1,XR650L,5,

1,VFR 750F,5,

1,CBR300RA,5,

1,CBR500RA,5,

1,CRF450R,5,

1,CRF250R,5,

1,CRF150F,5,

1,CB500XL-CB500X,5,

1,CMX250-REBEL,5,

1,CTX700NL-CTX700N,5,

1,VT750C-SHADOW AERO,5,

1,VT1300CX-FURY,5,

1,VT1300CR-STATELINE,5,

1,CBR1000S/CBR1000RR,5,

2,GSF1250S,5,

2,GSX650F,5,

2,GSX1300RR,5,

2,GSX-R1000AL,5,

2,DR-Z400SM,5,

2,GSX600F,5,

2,GSF600S,5,

2,SV650/SV650S,5,

2,RM125,5,

2,RM250,5,

2,RM-Z250,5,

2,RM-Z450,5,

2,DR650SE,5,

2,GSX-R600,5,

2,GSX-R750,5,

2,GSX-R1000,5,

2,VZ800,5,

2,VZR1800,5,

2,GS500FK,5,

2,DL1000K,5,

3,YZF-R6,5,

3,YZF-R1,5,

3,FZ6R,5,

3,XVS13A,5,

3,FJR13A,5,

3,XVS95C,5,

3,FZ09,5,

3,XVS65,5,

3,YFZ450R,5,

3,XV19C,5,

3,XVS13C,5,

3,FZ07,5,

3,SR400,5,

3,YFZR3,5,

4,Trophy,5,

4,Daytona,5,

4,Trident,5,

4,Sprint,5,

4,Tiger,5,

4,Legend,5,

4,Adventurer,5,

4,Thunderbird,5,

4,Speed Triple,5,

4,Speed Four,5,

4,America,5,

4,Bonneville,5,

4,SpeedMaster,5,

4,Scrambler,5,

4,Thruxton,5,

4,Rocket III,5,

4,Street Triple,5,

4,TT600,5,

4,Street Twin,5,

4,Explorer,5,

4,Street Cup,5,

5,Switchback,5,

5,V-Rod,5,

5,Softail,5,

5,Fat Boy,5,

5,Road King,5,

5,Street Glide,5,

5,Road Glide Special,5,

5,Dyna Street Bob,5,

5,Dyna Fat Bob,5,

5,Dyna Wide Glide,5,

5,Sportster 1200,5,

5,Sportster XL883,5,

5,Electra Glide,5,

6,Multistrada,5,

6,Monster,5,

6,Hypermotard,5,

6,Streetfighter,5,

6,Diavel,5,

6,Scrambler 800,5,

6,Superbike,5,

7,Cross Roads,5,

7,Cross Country,5,

7,Vegas,5,

7,Gunner,5,

7,Judge,5,

7,Boardwalk,5,

7,Vision Tour,5,

7,Cross Country Tour,5,

7,Magnum,5,

7,High-Ball,5,

7,Jackpot,5,

7,Ness Magnum,5,

7,Hammer,5,

7,Cross Country LE,5,

7,Magnum X-1,5,

8,Vulcan 2000,5,

8,Vulcan 1600,5,

8,Vulcan 1500,5,

8,Z1000,5,

8,Ninja ZX-6R,5,

8,ZZR600,5,

8,Vulcan 500,5,

8,Ninja 250R,5,

8,KLR650,5,

8,Ninja ZX-10R,5,

8,Ninja ZX-14,5,

8,Vulcan 900,5,

8,Versys,5,

8,KLX250,5,

8,ER-6n,5,

8,Ninja ZX-14R,5,

8,Ninja 650,5,

8,Ninja 300,5,

8,Ninja H2,5,

8,KX85,5,

8,KX65,5,

8,KX250F,5,

8,KX450F,5,

1,CBR300R,4,

1,CBR500R,4,

1,CBR600RR,4,

1,CBR650F,4,

1,NC700X,4,

1,XR650L,4,

1,VFR 750F,4,

1,CBR300RA,4,

1,CBR500RA,4,

1,CRF450R,4,

1,CRF250R,4,

1,CRF150F,4,

1,CB500XL-CB500X,4,

1,CMX250-REBEL,4,

1,CTX700NL-CTX700N,4,

1,VT750C-SHADOW AERO,4,

1,VT1300CX-FURY,4,

1,VT1300CR-STATELINE,4,

